id,price_usd
2285896,114012.203125
2283854,48952.8398438
2293557,83372.8125
2310514,61779.4257812
2222224,61779.4257812
2327175,107981.578125
2272031,51754.1796875
2272452,114012.203125
2303603,44104.3320312
2312761,51754.1796875
2281716,70695.09375
2319782,83372.8125
2322843,229401.75
2282413,50918.8320312
2330317,59264.6367188
2267608,65819.859375
2330347,99798.171875
2282888,53585.3984375
2282205,110629.65625
2272187,58029.2304688
2272186,58029.2304688
2272185,58029.2304688
2282193,110629.65625
2282889,53585.3984375
2311881,98406.46875
2327771,47562.984375
2324047,50918.8320312
2323868,156199.171875
2320830,156199.171875
2302182,105666.414062
2216459,105666.414062
2285908,114012.203125
2277415,47446.0117188
2308422,70695.09375
2324578,183235.0
2324569,151764.84375
2265611,44104.3320312
2299408,105666.414062
2233174,151764.84375
2309614,99798.171875
2233185,183235.0
2277918,303870.25
2277917,303870.25
2277915,303870.25
2277916,303870.25
2274877,115315.257812
2283635,60868.6835938
2269315,83372.8125
2278303,47446.0117188
2294423,49683.4414062
2283893,43522.5625
2280763,48952.8398438
2284179,22926.3066406
2306531,70348.171875
2298100,167143.1875
2283886,47446.0117188
2269761,60868.6835938
2289597,43522.5625
2282508,43702.1914062
2316450,167143.1875
2283487,47446.0117188
2284748,85356.1875
2323878,114519.570312
2284177,47446.0117188
2277342,43522.5625
2275792,59014.1640625
2282060,47446.0117188
2281371,122120.9375
2280449,62163.6601562
2279379,114012.203125
2275795,116349.96875
2272405,49683.4414062
2312577,54519.4570312
2275724,133663.90625
2284025,52299.8867188
2289169,60333.2382812
2308141,90992.609375
2227964,98406.46875
2324500,58934.546875
2320674,70348.171875
2285708,106752.257812
2280250,47446.0117188
2284110,47446.0117188
2306125,43689.0742188
2282854,34184.5117188
2315268,98406.46875
2308585,70695.09375
2320954,175326.953125
2272237,167143.1875
2267528,83372.8125
2308599,43107.3046875
2298076,167143.1875
2283286,43702.1914062
2286124,107633.085938
2271773,61711.4726562
2281540,43702.1914062
2299414,105666.414062
2325827,47446.0117188
2325828,47446.0117188
2325826,47446.0117188
2325831,47446.0117188
2325829,47446.0117188
2320772,134862.84375
2308152,105206.59375
2314533,70695.09375
2275097,108004.21875
2325804,47446.0117188
2325805,47446.0117188
2325830,47446.0117188
2266888,60868.6835938
2325806,47446.0117188
2325802,47446.0117188
2270416,106752.257812
2325821,47446.0117188
2325825,47446.0117188
2325810,47446.0117188
2325819,47446.0117188
2325820,47446.0117188
2325823,47446.0117188
2325808,47446.0117188
2325815,47446.0117188
2304810,156199.171875
2325812,47446.0117188
2325814,47446.0117188
2325822,47446.0117188
2325813,47446.0117188
2280520,512780.09375
2325817,47446.0117188
2325809,47446.0117188
2283801,51427.3125
2325588,47446.0117188
2299419,105666.414062
2325818,47446.0117188
2325801,47446.0117188
2303055,47446.0117188
2293158,82791.03125
2294955,61779.4257812
2268286,167143.1875
2274578,83372.8125
2307014,105766.796875
2292341,91136.7734375
2328443,83372.8125
2273058,59264.6367188
2328203,98395.265625
2280706,60868.6835938
2290578,83372.8125
2283887,47446.0117188
2233212,83372.8125
2275522,91452.4296875
2285951,142900.515625
2308286,70695.09375
2302347,44104.3320312
2294667,127900.726562
2267306,47446.0117188
2277904,114414.335938
2277905,114414.335938
2324604,83372.8125
2289908,83372.8125
2296260,51427.3125
2279375,34184.5117188
2281539,34184.5117188
2300208,70348.171875
2300228,70348.171875
2300247,70348.171875
2283185,47446.0117188
2283183,47446.0117188
2283184,47446.0117188
2321308,82791.03125
2272311,113552.382812
2294669,127900.726562
2296968,99338.3515625
2233120,83372.8125
2330930,82791.03125
2313230,108004.21875
2312759,46918.1640625
2324484,83372.8125
2285753,134463.328125
2300432,70348.171875
2322902,113552.382812
2328419,43522.5625
2314913,108004.21875
2308466,70695.09375
2265028,70695.09375
2293561,70695.09375
2313495,113552.382812
2327588,106752.257812
2295474,82331.2109375
2277369,70348.171875
2296975,99338.3515625
2277346,43522.5625
2272145,82791.03125
2272146,82791.03125
2324204,130795.335938
2307423,106435.03125
2226720,136099.46875
2313040,136099.46875
2321031,83372.8125
2292234,49683.4414062
2312125,114012.203125
2284181,22926.3066406
2328440,70929.953125
2268519,83372.8125
2280762,48952.8398438
2328441,70929.953125
2315555,44104.3320312
2275098,108004.21875
2314662,35412.9492188
2306625,61779.4257812
2285341,46454.34375
2270601,59014.1640625
2284745,61711.4726562
2285894,61779.4257812
2289848,114012.203125
2303346,191795.96875
2283765,109748.085938
2322667,150901.796875
2308337,90676.953125
2292228,49683.4414062
2299152,48952.8398438
2328439,70929.953125
2296321,59014.1640625
2327170,13722.4316406
2299959,112729.578125
2292850,49683.4414062
2272235,167143.1875
2292859,49683.4414062
2285333,34184.5117188
2284024,60868.6835938
2308545,47446.0117188
2283304,42530.3007812
2300002,47446.0117188
2268553,83372.8125
2292855,49683.4414062
2272179,46454.34375
2299049,70695.09375
2268517,83372.8125
2306056,83372.8125
2274825,61711.4726562
2301051,47446.0117188
2280290,22926.3066406
2299731,44104.3320312
2300583,128565.265625
2299751,44104.3320312
2294675,128565.265625
2330916,113552.382812
2280534,48952.8398438
2308640,49683.4414062
2285339,46454.34375
2305040,58029.2304688
2272252,113552.382812
2277364,13722.4316406
2274697,48952.8398438
2330322,110216.710938
2330312,49683.4414062
2283482,43522.5625
2299410,105666.414062
2321160,106752.257812
2314633,61711.4726562
2325593,47446.0117188
2321158,106752.257812
2285882,112729.578125
2294163,125350.851562
2294164,125350.851562
2294165,125350.851562
2294166,125350.851562
2294167,125350.851562
2294222,125350.851562
2299403,105666.414062
2297252,134862.84375
2294217,125350.851562
2294221,125350.851562
2294218,125350.851562
2308540,66610.203125
2283518,48952.8398438
2300348,47446.0117188
2322877,70348.171875
2265263,114519.570312
2289545,57972.578125
2271712,43107.3046875
2289548,75531.0859375
2272637,90992.609375
2283979,60868.6835938
2289546,54519.4570312
2300689,47446.0117188
2271713,43107.3046875
2312725,74018.84375
2292276,83372.8125
2307038,113552.382812
2280351,48952.8398438
2279376,110629.65625
2280354,60868.6835938
2289543,75531.0859375
2284057,34184.5117188
2280523,471321.59375
2323992,70348.171875
2323916,70348.171875
2327781,83372.8125
2311894,56340.3085938
2272892,114414.335938
2299423,105666.414062
2315915,76759.5234375
2307039,51427.3125
2307181,47446.0117188
2307180,51427.3125
2284166,109748.085938
2307041,47446.0117188
2292141,49683.4414062
2305321,47446.0117188
2322657,66610.203125
2280368,83372.8125
2322660,66610.203125
2280370,83372.8125
2283537,110216.710938
2273937,64940.5429688
2277870,47446.0117188
2315026,47446.0117188
2292193,49683.4414062
2292178,49683.4414062
2282147,56014.8007812
2292146,49683.4414062
2282473,34184.5117188
2283771,47446.0117188
2270386,112729.578125
2321087,114012.203125
2312024,54519.4570312
2269197,46454.34375
2281705,70695.09375
2281728,70695.09375
2308153,54519.4570312
2313852,133634.40625
2320842,61779.4257812
2283636,48952.8398438
2308673,61779.4257812
2308672,61779.4257812
2272018,13722.4316406
2282637,47446.0117188
2323915,70348.171875
2299412,105666.414062
2329785,75531.0859375
2268609,83372.8125
2281466,43522.5625
2284943,133634.40625
2268605,83372.8125
2279850,76759.5234375
2268603,83372.8125
2279324,85420.921875
2268601,83372.8125
2277717,43522.5625
2268599,83372.8125
2323386,61779.4257812
2268607,83372.8125
2242087,83372.8125
2268591,83372.8125
2281230,136099.46875
2223819,83372.8125
2268597,83372.8125
2330299,82791.03125
2268612,83372.8125
2299904,70348.171875
2300263,70348.171875
2299868,70348.171875
2299887,70348.171875
2299827,70348.171875
2299809,70348.171875
2299790,70348.171875
2300272,70348.171875
2299775,70348.171875
2299847,70348.171875
2296987,99338.3515625
2293799,112729.578125
2281653,47446.0117188
2264173,90049.5234375
2289152,54519.4570312
2308680,61711.4726562
2316457,167143.1875
2284045,105766.796875
2282829,52047.9726562
2279614,47446.0117188
2316479,167143.1875
2314666,34184.5117188
2269193,46454.34375
2269176,46454.34375
2281948,34184.5117188
2311906,98406.46875
2281619,47446.0117188
2233016,49683.4414062
2267627,108004.21875
2316562,118562.460938
2281749,63110.1601562
2281748,63110.1601562
2283941,43522.5625
2279530,48952.8398438
2264164,90049.5234375
2311908,98406.46875
2331414,66610.203125
2316481,167143.1875
2281274,43522.5625
2273427,60104.8671875
2284174,104775.140625
2310017,83372.8125
2310067,47562.984375
2284206,43702.1914062
2281530,47446.0117188
2331107,61779.4257812
2279874,70695.09375
2331111,61711.4726562
2294169,70348.171875
2279961,43522.5625
2281471,58934.546875
2307042,47446.0117188
2270769,221519.265625
2315925,106173.820312
2279973,32405.8417969
2304834,51427.3125
2283391,43522.5625
2284109,47446.0117188
2281964,48952.8398438
2280533,48952.8398438
2318157,83372.8125
2274590,60104.8671875
2273430,50918.8320312
2331337,83372.8125
2284182,43522.5625
2279831,47446.0117188
2330374,65819.859375
2268475,83372.8125
2293633,48952.8398438
2279243,47446.0117188
2267075,70695.09375
2284201,43522.5625
2307182,47446.0117188
2281794,43522.5625
2292208,49683.4414062
2292200,49683.4414062
2325518,82791.03125
2277113,58934.546875
2297632,83372.8125
2283499,43522.5625
2268735,83372.8125
2275782,91452.4296875
2302971,82791.03125
2283495,43522.5625
2265991,50918.8320312
2282260,43522.5625
2283577,48952.8398438
2283625,48952.8398438
2283519,43702.1914062
2283517,48952.8398438
2324409,49683.4414062
2292147,83372.8125
2283505,43702.1914062
2308398,70695.09375
2265931,63110.1601562
2282154,48952.8398438
2313125,58029.2304688
2316488,167143.1875
2320818,32405.8417969
2308363,47446.0117188
2308364,70695.09375
2308276,70695.09375
2281218,114012.203125
2320940,46454.34375
2267712,75531.0859375
2302973,82791.03125
2297023,213412.5
2283904,48952.8398438
2296988,99338.3515625
2296961,99798.171875
2285479,113552.382812
2283379,48952.8398438
2314019,113552.382812
2264575,47562.984375
2276335,114012.203125
2300352,75531.0859375
2322659,66610.203125
2322359,113552.382812
2282560,192255.78125
2290949,83372.8125
2327999,75531.0859375
2328001,75531.0859375
2327998,75531.0859375
2327993,75531.0859375
2328006,75531.0859375
2328004,75531.0859375
2328008,75531.0859375
2327991,75531.0859375
2328007,75531.0859375
2327995,75531.0859375
2327994,75531.0859375
2327990,75531.0859375
2328005,75531.0859375
2327992,75531.0859375
2328002,75531.0859375
2327996,75531.0859375
2328003,75531.0859375
2328000,75531.0859375
2327997,75531.0859375
2277674,106752.257812
2273559,113552.382812
2296212,166683.375
2273336,125350.851562
2282755,99798.171875
2301312,47446.0117188
2312800,61779.4257812
2300886,47446.0117188
2322431,47446.0117188
2269094,83372.8125
2283954,46454.34375
2275132,75531.0859375
2265818,54800.140625
2322690,66610.203125
2284023,48952.8398438
2269172,114012.203125
2327782,83372.8125
2327783,83372.8125
2295889,82789.578125
2283378,48952.8398438
2322903,192255.78125
2285157,82791.03125
2325866,60868.6835938
2298629,56198.8320312
2282390,43522.5625
2281393,122120.9375
2299476,191795.96875
2290821,82791.03125
2311330,182629.640625
2283895,48952.8398438
2295495,82331.2109375
2320899,51427.3125
2326667,113552.382812
2281793,43522.5625
2283041,60868.6835938
2281496,43522.5625
2321006,107633.085938
2295018,114012.203125
2308370,70695.09375
2308270,70695.09375
2325864,60868.6835938
2325865,60868.6835938
2308514,66610.203125
2277923,114414.335938
2306678,82791.03125
2283117,43522.5625
2308418,47562.984375
2280184,51427.3125
2282729,61433.0351562
2280185,49683.4414062
2307031,107981.578125
2302201,82331.2109375
2307411,51754.1796875
2283513,48952.8398438
2316455,167143.1875
2296674,114012.203125
2265606,56198.8320312
2324401,70695.09375
2280740,48952.8398438
2314979,48952.8398438
2294484,58029.2304688
2308329,66610.203125
2279415,192550.03125
2308323,66610.203125
2282620,48952.8398438
2300869,47446.0117188
2328197,70695.09375
2232981,70695.09375
2277922,114414.335938
2283811,60868.6835938
2277921,160021.3125
2315171,167143.1875
2302977,47446.0117188
2314967,47446.0117188
2302975,47446.0117188
2302976,47446.0117188
2300044,61779.4257812
2299941,61779.4257812
2300101,61779.4257812
2300084,61779.4257812
2300065,61779.4257812
2300115,61779.4257812
2299960,61779.4257812
2300133,61779.4257812
2299920,61779.4257812
2300021,61779.4257812
2300195,61779.4257812
2299965,61779.4257812
2300006,61779.4257812
2299989,61779.4257812
2300165,61779.4257812
2272447,114012.203125
2291158,75531.0859375
2280418,70348.171875
2269432,47446.0117188
2316241,114012.203125
2285820,114012.203125
2291526,83372.8125
2294334,60104.8671875
2278285,70348.171875
2301101,47446.0117188
2289959,82791.03125
2276715,107981.578125
2290325,113552.382812
2331656,75531.0859375
2324056,105206.59375
2304781,57972.578125
2279985,113552.382812
2324057,105206.59375
2299327,221519.265625
2271221,113552.382812
2320556,98406.46875
2283962,46454.34375
2283964,51427.3125
2275991,34184.5117188
2281330,13722.4316406
2295069,99798.171875
2282172,43403.7265625
2283988,43522.5625
2279160,56014.8007812
2283786,60868.6835938
2282969,60868.6835938
2290991,47446.0117188
2283932,167029.828125
2316052,213412.5
2297188,47446.0117188
2282887,53585.3984375
2291267,90676.953125
2297930,113552.382812
2294658,109232.65625
2266530,66610.203125
2308641,49683.4414062
2314670,34184.5117188
2290468,42889.5742188
2265974,47446.0117188
2276641,89705.2890625
2308589,43107.3046875
2283860,60868.6835938
2308588,43107.3046875
2309353,98406.46875
2284288,43522.5625
2283638,48952.8398438
2280183,47446.0117188
2283637,48952.8398438
2281516,48952.8398438
2280451,48952.8398438
2285207,133186.234375
2282711,34184.5117188
2272745,167143.1875
2280289,22926.3066406
2284591,16845.6738281
2283259,34184.5117188
2283276,44751.0
2282989,13722.4316406
2331904,60069.40625
2331891,60069.40625
2325928,229401.75
2323518,82789.578125
2279612,60868.6835938
2279453,8499.91894531
2307743,159405.640625
2281115,60868.6835938
2316438,167143.1875
2280761,48952.8398438
2281449,47446.0117188
2283502,13722.4316406
2281135,56014.8007812
2274735,61711.4726562
2309476,82791.03125
2309123,113552.382812
2296318,80276.2265625
2279170,51427.3125
2274634,54800.140625
2289838,75531.0859375
2324506,58029.2304688
2280485,60868.6835938
2308689,47446.0117188
2280514,104775.140625
2309675,56198.8320312
2277421,51427.3125
2269211,61779.4257812
2300850,47446.0117188
2280672,43522.5625
2272562,116349.96875
2324055,105206.59375
2271719,91452.4296875
2283983,22926.3066406
2282652,43702.1914062
2276379,112729.578125
2296983,99338.3515625
2241902,83372.8125
2269110,83372.8125
2274399,199295.59375
2324265,106894.851562
2283188,47446.0117188
2303023,44104.3320312
2308579,70695.09375
2269450,47446.0117188
2297830,82791.03125
2309501,212581.8125
2283885,60868.6835938
2306360,48080.2578125
2279905,60868.6835938
2297882,207464.828125
2269179,75531.0859375
2274770,99634.90625
2276390,71930.484375
2269438,90049.5234375
2312168,83372.8125
2269483,47446.0117188
2315258,70695.09375
2272676,167143.1875
2325862,60868.6835938
2325861,60868.6835938
2331113,70695.09375
2295048,106894.851562
2314692,181490.03125
2275784,105206.59375
2313281,82791.03125
2294666,109232.65625
2268749,83372.8125
2322312,83372.8125
2271427,106435.03125
2227951,70695.09375
2302314,83372.8125
2311925,106435.03125
2274093,71930.484375
2311924,98406.46875
2271484,82791.03125
2271483,82791.03125
2286001,114012.203125
2321094,114012.203125
2283187,47446.0117188
2283186,47446.0117188
2296938,99338.3515625
2296966,99338.3515625
2274891,289182.5625
2273399,113552.382812
2283031,49683.4414062
2327663,98406.46875
2271738,98406.46875
2281152,58397.15625
2308386,49683.4414062
2312465,289182.5625
2269457,47446.0117188
2269463,47446.0117188
2275220,58934.546875
2319653,112729.578125
2283242,34184.5117188
2299309,112729.578125
2298873,99338.3515625
2325938,114012.203125
2281953,43522.5625
2293657,192550.03125
2320523,134774.015625
2296973,99338.3515625
2303863,106894.851562
2312203,99798.171875
2322686,66610.203125
2225200,99798.171875
2301764,52657.6132812
2327201,99338.3515625
2296034,98406.46875
2273827,136099.46875
2315416,83372.8125
2315003,47446.0117188
2265087,54519.4570312
2301763,52657.6132812
2265086,75531.0859375
2293701,50918.8320312
2282247,60868.6835938
2301760,52657.6132812
2265085,54519.4570312
2301765,52657.6132812
2301767,52657.6132812
2320202,70348.171875
2301766,52657.6132812
2301761,52657.6132812
2301762,52657.6132812
2293180,192255.78125
2275928,98406.46875
2321332,58029.2304688
2311825,60564.6835938
2296980,99338.3515625
2296982,99338.3515625
2296958,99338.3515625
2264305,105206.59375
2294514,114012.203125
2308730,113552.382812
2321104,137327.90625
2284041,51427.3125
2321075,91452.4296875
2321074,91452.4296875
2308534,66610.203125
2297368,75382.2109375
2283822,48952.8398438
2321070,114012.203125
2308499,61711.4726562
2283819,60868.6835938
2316547,125350.851562
2283945,46454.34375
2294375,98630.6015625
2283947,47446.0117188
2282951,43522.5625
2269037,83372.8125
2281451,106435.03125
2269055,83372.8125
2279921,60868.6835938
2269240,70348.171875
2269237,70348.171875
2286171,83876.828125
2285686,75531.0859375
2278117,52299.8867188
2331081,66610.203125
2331080,70695.09375
2281454,43522.5625
2280239,60868.6835938
2316465,167143.1875
2313841,115241.523438
2276882,54519.4570312
2281380,97080.421875
2277797,47446.0117188
2277776,83372.8125
2316467,167143.1875
2275573,83372.8125
2264525,70348.171875
2281369,199331.265625
2294671,114519.570312
2283989,43522.5625
2319783,83372.8125
2280374,60868.6835938
2294888,99798.171875
2294403,156199.171875
2276697,90049.5234375
2272048,82791.03125
2322237,98406.46875
2313256,83372.8125
2316487,167143.1875
2313284,70929.953125
2280319,47446.0117188
2289437,75531.0859375
2274403,54519.4570312
2279339,43522.5625
2271064,65819.859375
2298950,75382.2109375
2283341,48952.8398438
2279420,82791.03125
2306640,284852.65625
2299046,114414.335938
2283868,60868.6835938
2321958,75382.2109375
2310147,133186.234375
2281515,8499.91894531
2309647,125350.851562
2309599,103512.398438
2305363,42889.5742188
2283340,48952.8398438
2307127,83372.8125
2282039,106435.03125
2312694,98406.46875
2281704,61711.4726562
2275793,116349.96875
2267964,61711.4726562
2276021,54800.140625
2279190,51427.3125
2284609,52047.9726562
2264151,75531.0859375
2306987,114012.203125
2328568,44104.3320312
2282720,48952.8398438
2299451,92538.2265625
2295981,50918.8320312
2275218,58934.546875
2328189,60868.6835938
2284152,47446.0117188
2328223,47571.7851562
2267337,98406.46875
2267334,98406.46875
2267336,98406.46875
2273416,82331.2109375
2265817,54800.140625
2282259,43522.5625
2273070,49683.4414062
2284058,34184.5117188
2328438,65819.859375
2295777,118992.335938
2268051,61711.4726562
2320484,90992.609375
2325946,71930.484375
2283764,47446.0117188
2267705,103151.65625
2298545,159428.296875
2328226,49683.4414062
2328320,99798.171875
2268189,83372.8125
2328378,99798.171875
2283017,60868.6835938
2264618,90049.5234375
2300292,43522.5625
2314553,66610.203125
2285377,43522.5625
2284249,48952.8398438
2319847,91136.7734375
2289188,106435.03125
2314551,66610.203125
2280388,60868.6835938
2326452,113552.382812
2275040,83372.8125
2330363,52299.8867188
2277531,51427.3125
2322524,70695.09375
2291252,85698.125
2277286,99798.171875
2322550,66610.203125
2284255,48952.8398438
2276037,114012.203125
2282422,46454.34375
2281120,61711.4726562
2323517,92538.2265625
2275133,114012.203125
2295182,61779.4257812
2323472,82789.578125
2295056,113552.382812
2221853,133186.234375
2284035,89854.1640625
2329831,229401.75
2283496,43522.5625
2282852,48952.8398438
2293544,48952.8398438
2311805,54519.4570312
2296553,113552.382812
2314989,47446.0117188
2268055,90844.2109375
2296969,99338.3515625
2271164,92538.2265625
2283855,48952.8398438
2296325,105206.59375
2315429,83372.8125
2312691,98406.46875
2277264,112729.578125
2265889,229401.75
2331986,213412.5
2178970,112729.578125
2284700,50918.8320312
2277265,112729.578125
2277268,112729.578125
2277266,112729.578125
2278357,470739.84375
2327784,83372.8125
2277267,112729.578125
2289480,98406.46875
2296976,99338.3515625
2295038,105206.59375
2322092,106894.851562
2299381,106752.257812
2267149,75963.9921875
2267148,75963.9921875
2229663,99338.3515625
2316859,99338.3515625
2271711,43107.3046875
2220023,133634.40625
2322127,99798.171875
2267318,133634.40625
2307179,56198.8320312
2271717,56198.8320312
2293966,49683.4414062
2284517,47446.0117188
2316653,90049.5234375
2329918,125350.851562
2265232,70348.171875
2306075,83372.8125
2225859,113552.382812
2290648,105206.59375
2296949,99338.3515625
2315116,134862.84375
2283553,98406.46875
2296936,99338.3515625
2284020,51427.3125
2269470,70695.09375
2280348,48952.8398438
2282851,48952.8398438
2281847,62163.6601562
2307009,105766.796875
2281850,159428.296875
2271709,43107.3046875
2265936,99338.3515625
2265937,113552.382812
2275727,156199.171875
2323520,113552.382812
2272524,156199.171875
2265938,113552.382812
2283633,48952.8398438
2284050,34184.5117188
2300895,60868.6835938
2307746,70695.09375
2297454,61779.4257812
2282737,48952.8398438
2278073,51427.3125
2283503,14950.8710938
2300334,71930.484375
2269437,70695.09375
2279822,60868.6835938
2267953,61711.4726562
2325789,70695.09375
2331155,70695.09375
2267946,61711.4726562
2330431,61779.4257812
2327830,46454.34375
2277661,106894.851562
2288983,91452.4296875
2284742,110610.484375
2283413,43522.5625
2283879,60868.6835938
2265226,157597.875
2312662,75531.0859375
2331120,70695.09375
2282776,60868.6835938
2283799,51427.3125
2280361,60868.6835938
2276868,49683.4414062
2323382,61779.4257812
2283978,60868.6835938
2297560,83372.8125
2314203,61779.4257812
2307007,105766.796875
2297465,83372.8125
2273909,83372.8125
2279353,47446.0117188
2311899,106435.03125
2330305,107633.085938
2314552,66610.203125
2268050,46454.34375
2314712,51754.1796875
2320622,61779.4257812
2271549,96388.921875
2281549,60868.6835938
2284070,43522.5625
2283656,114012.203125
2280813,90992.609375
2280795,90992.609375
2280804,90992.609375
2280797,90992.609375
2280796,90992.609375
2280814,90992.609375
2280811,90992.609375
2280810,90992.609375
2280794,90992.609375
2280812,90992.609375
2280803,90992.609375
2280809,90992.609375
2280805,90992.609375
2280800,90992.609375
2280799,90992.609375
2280802,90992.609375
2280808,90992.609375
2280806,90992.609375
2280798,90992.609375
2280801,90992.609375
2280807,90992.609375
2296959,99338.3515625
2267654,61779.4257812
2323269,98406.46875
2231928,98406.46875
2296962,99338.3515625
2296946,99338.3515625
2271339,105206.59375
2271338,105206.59375
2299311,112729.578125
2326402,105206.59375
2327837,70348.171875
2326397,105206.59375
2269338,70348.171875
2234478,105206.59375
2291332,110629.65625
2297087,82791.03125
2330685,114012.203125
2325082,105206.59375
2273887,82331.2109375
