id,price_usd
2268227,83054.6437566
2277340,52087.1709286
2294604,60560.7706258
2281698,44022.7864565
2309516,14844.0818285
2277926,197615.464474
2283980,64876.784242
2284888,50306.0402109
2328447,112205.344389
2280047,46314.3876223
2310399,117700.447308
2314950,68972.8519945
2222106,117700.447308
2242095,56296.8490256
2222107,56296.8490256
2314940,78990.286925
2291990,56296.8490256
2328555,78990.286925
2285888,67304.0022015
2301198,45060.2685728
2328538,72105.7606064
2300552,60560.7706258
2301182,71542.7061643
2277867,46848.1484235
2277865,46848.1484235
2301167,54644.2519955
2315113,57769.0312553
2307446,44306.4981947
2275731,55328.3117846
2312121,170128.726753
2283303,87563.1325842
2282108,86065.7527544
2264890,45721.2782775
2330288,128782.195154
2283436,62162.3122115
2277901,154248.05803
2277898,154248.05803
2283000,46600.2590803
2313280,60959.7861918
2279655,46600.2590803
2303602,66985.5648786
2273094,83519.5801441
2315020,55487.1535555
2280021,59560.4221871
2281248,44046.9434646
2279889,52052.9082844
2320900,145961.490422
2279520,62212.7792571
2283883,50113.7597357
2323930,57288.1809151
2311882,64073.5652447
2308334,45333.8037474
2279656,46848.1484235
2321338,67198.6209313
2324501,54408.1348706
2265192,65040.8091415
2274211,132659.083167
2308423,75955.4439015
2308424,75955.4439015
2289672,63683.8087282
2320172,49982.8262371
2322630,57295.366966
2311912,48476.1646391
2286170,131101.566487
2272133,91225.055063
2281460,48476.1646391
2281461,48510.9615782
2294664,137810.806682
2316472,165423.481254
2267633,137810.806682
2297122,52615.9733327
2267634,137810.806682
2304783,55928.7578289
2299008,138072.253897
2267635,137810.806682
2267636,137810.806682
2283101,116830.15903
2280295,61759.8518571
2282055,54467.4170469
2284069,48765.7330681
2307027,66041.2319318
2323377,62704.8604979
2268338,70596.9930996
2282424,60983.2980129
2274592,143742.372166
2268895,165423.481254
2268925,56912.0428369
2307010,113611.656365
2282513,35991.0514035
2276337,50343.4963901
2282958,80327.0177282
2283778,54000.0467553
2330298,62621.0526661
2272571,64876.784242
2271754,61050.8720266
2322699,104523.875489
2283688,52087.1709286
2277422,65382.2283629
2311888,93929.2141868
2311886,83619.64608
2282094,233041.035152
2285896,97467.3281664
2283854,58914.1491499
2293557,75343.448305
2310514,69799.8014468
2222224,69799.8014468
2327175,140943.985956
2272031,84476.3366384
2272452,97467.3281664
2303603,56810.9474819
2312761,73736.1475729
2281716,68624.1883082
2319782,50306.0402109
2322843,89841.6774888
2282413,54449.951197
2330317,58687.2044378
2267608,55725.5682164
2330347,56793.7615323
2282888,58100.3841161
2282205,73548.0442371
2272187,78685.1905806
2272186,69033.0794744
2272185,59651.3730055
2282193,73548.0442371
2282889,58100.3841161
2311881,64957.0949904
2327771,42945.0297553
2324047,55137.1802898
2323868,177503.606487
2320830,177503.606487
2302182,54338.1291947
2216459,54338.1291947
2285908,97467.3281664
2277415,56296.8490256
2308422,84614.1713987
2324578,165951.712978
2324569,155353.335181
2265611,56810.9474819
2299408,48669.3210713
2233174,155353.335181
2309614,64456.3828361
2233185,165951.712978
2277918,154248.05803
2277917,154248.05803
2277915,154248.05803
2277916,154248.05803
2274877,130388.774306
2283635,69108.4385259
2269315,50306.0402109
2278303,52087.1709286
2294423,46510.8184544
2283893,61075.4180753
2280763,73656.6698302
2284179,66763.2920037
2306531,52034.6922684
2298100,165423.481254
2283886,53637.8581807
2269761,60418.4109148
2289597,66064.9873535
2282508,113183.103271
2316450,165423.481254
2283487,57486.767471
2284748,140492.274191
2323878,153695.22098
2284177,44046.9434646
2277342,96214.4959464
2275792,67120.6746051
2282060,57486.767471
2281371,154568.276148
2280449,107766.458952
2279379,64320.3184576
2275795,116830.15903
2272405,57520.3055107
2312577,68281.0398024
2275724,180397.170701
2284025,97139.9371929
2289169,83448.0607967
2308141,50388.378274
2227964,59125.7885357
2324500,45298.7248433
2320674,51789.6549678
2285708,55694.3510202
2280250,52087.1709286
2284110,53637.8581807
2306125,86937.2969365
2282854,51041.1790943
2315268,59125.7885357
2308585,57841.5638934
2320954,162031.930633
2272237,165423.481254
2267528,57711.2225762
2308599,84903.9097479
2298076,165423.481254
2283286,138472.394449
2286124,137810.806682
2271773,75955.4439015
2281540,114343.008997
2299414,48669.3210713
2325827,61059.9662407
2325828,59765.0506729
2325826,66064.9873535
2325831,59765.0506729
2325829,59765.0506729
2320772,54737.3368569
2308152,69945.6695145
2314533,72797.0009515
2275097,137810.806682
2325804,59765.0506729
2325805,59765.0506729
2325830,61059.9662407
2266888,54475.9476798
2325806,59765.0506729
2325802,59765.0506729
2270416,57824.3701887
2325821,59765.0506729
2325825,59765.0506729
2325810,59765.0506729
2325819,61059.9662407
2325820,59765.0506729
2325823,59765.0506729
2325808,59765.0506729
2325815,59765.0506729
2304810,145374.666109
2325812,59765.0506729
2325814,61059.9662407
2325822,61059.9662407
2325813,60560.7706258
2280520,106286.955136
2325817,59765.0506729
2325809,59765.0506729
2283801,56296.8490256
2325588,66064.9873535
2299419,48669.3210713
2325818,59765.0506729
2325801,59765.0506729
2303055,63622.4559437
2293158,69944.7361526
2294955,64886.6048481
2268286,165423.481254
2274578,70596.9930996
2307014,113611.656365
2292341,52512.9655531
2328443,118442.271847
2273058,65976.016189
2328203,64071.0196723
2280706,54475.9476798
2290578,61234.0570572
2283887,57486.767471
2233212,61234.0570572
2275522,57892.2424619
2285951,62500.7367371
2308286,75507.7185607
2302347,56810.9474819
2294667,153695.22098
2267306,62448.5465336
2277904,102914.837938
2277905,102914.837938
2324604,61234.0570572
2289908,61234.0570572
2296260,56296.8490256
2279375,84070.4922765
2281539,89746.7308486
2300208,64603.321028
2300228,64603.321028
2300247,64603.321028
2283185,60560.7706258
2283183,60560.7706258
2283184,60560.7706258
2321308,74296.7801848
2272311,67198.6209313
2294669,153695.22098
2296968,64456.3828361
2233120,58463.2870336
2330930,74296.7801848
2313230,137810.806682
2312759,64572.9812284
2324484,58463.2870336
2285753,54737.3368569
2300432,75742.6540912
2322902,60080.5634684
2328419,61075.4180753
2314913,137810.806682
2308466,68624.1883082
2265028,72797.0009515
2293561,72797.0009515
2313495,58502.373485
2327588,81909.8873265
2295474,67088.6392666
2277369,115549.264219
2296975,64456.3828361
2277346,48188.0959468
2272145,73666.2684885
2272146,82508.7771028
2324204,72275.1595411
2307423,63504.4154795
2226720,57280.4026087
2313040,57280.4026087
2321031,63683.8087282
2292234,58552.6039412
2312125,82563.1243696
2284181,66763.2920037
2328440,92092.758081
2268519,90730.8999692
2280762,58335.5208439
2328441,92092.758081
2315555,90486.7893325
2275098,137810.806682
2314662,53309.3552044
2306625,73773.264365
2285341,76951.6946345
2270601,87143.9355578
2284745,75955.4439015
2285894,55479.2027373
2289848,73266.4420933
2303346,72114.301986
2283765,113611.656365
2322667,158326.816635
2308337,87130.4710538
2292228,58552.6039412
2299152,66032.3452201
2328439,92092.758081
2296321,101756.110541
2327170,63099.6081787
2299959,74713.1612274
2292850,58552.6039412
2272235,165423.481254
2292859,58552.6039412
2285333,62867.7837758
2284024,125931.390364
2308545,45060.2685728
2283304,57695.0658047
2300002,62448.5465336
2268553,83054.6437566
2292855,58552.6039412
2272179,79765.4766686
2299049,72797.0009515
2268517,90730.8999692
2306056,60417.0046207
2274825,64181.3200799
2301051,81717.3726816
2280290,66763.2920037
2299731,70265.3897666
2300583,125931.390364
2299751,67343.8875476
2294675,125931.390364
2330916,57329.6839967
2280534,53530.9421139
2308640,86893.0300473
2285339,76951.6946345
2305040,64564.6834817
2272252,58502.373485
2277364,58580.3469139
2274697,80143.1220505
2330322,131101.566487
2330312,64895.7207807
2283482,80327.0177282
2299410,56138.7379252
2321160,65190.5140366
2314633,83553.6706342
2325593,66064.9873535
2321158,65190.5140366
2285882,63592.3784151
2294163,67064.0424734
2294164,67064.0424734
2294165,67064.0424734
2294166,67064.0424734
2294167,67064.0424734
2294222,99925.6219497
2299403,57659.101712
2297252,69144.1371987
2294217,82932.8441828
2294221,109757.017053
2294218,82932.8441828
2308540,81880.413008
2283518,114343.008997
2300348,56386.0312521
2322877,72330.7533445
2265263,153695.22098
2289545,56016.0350705
2271712,66146.9463971
2289548,85246.5260658
2272637,57892.2424619
2283979,125931.390364
2289546,80806.1889185
2300689,53637.8581807
2271713,66146.9463971
2312725,81909.8873265
2292276,83054.6437566
2307038,79995.7767395
2280351,53530.9421139
2279376,89964.0459706
2280354,51334.4583249
2289543,85246.5260658
2284057,48646.2683155
2280523,77053.1492861
2323992,53740.5467071
2323916,53740.5467071
2327781,60515.7520934
2311894,56558.3712569
2272892,109461.900877
2299423,56138.7379252
2315915,69247.7729405
2307039,62448.5465336
2307181,73986.973267
2307180,62448.5465336
2284166,113611.656365
2307041,77335.2492286
2292141,63146.1224043
2305321,66064.9873535
2322657,71734.6565347
2280368,88500.1421235
2322660,74842.0834774
2280370,63683.8087282
2283537,158639.562332
2273937,59560.4221871
2277870,72105.7606064
2315026,68972.8519945
2292193,63146.1224043
2292178,63146.1224043
2282147,125931.390364
2292146,63146.1224043
2282473,68249.5346297
2283771,61059.9662407
2270386,70394.379105
2321087,73266.4420933
2312024,72272.9182814
2269197,57486.767471
2281705,72797.0009515
2281728,72797.0009515
2308153,72272.9182814
2313852,73770.3445071
2320842,72834.6227462
2283636,74335.0315776
2308673,69265.2115381
2308672,69265.2115381
2272018,67266.6221243
2282637,60560.7706258
2323915,57939.0179824
2299412,57659.101712
2329785,69247.7729405
2268609,72770.1494504
2281466,31120.4662789
2284943,61349.3778176
2268605,72770.1494504
2279850,72420.2304788
2268603,72770.1494504
2279324,83474.7543667
2268601,72770.1494504
2277717,86065.7527544
2268599,62068.2576741
2323386,78747.4624685
2268607,72770.1494504
2242087,62068.2576741
2268591,62068.2576741
2281230,117293.663163
2223819,62068.2576741
2268597,62068.2576741
2330299,76423.1620154
2268612,72770.1494504
2299904,64603.321028
2300263,75742.6540912
2299868,64603.321028
2299887,64603.321028
2299827,75742.6540912
2299809,75742.6540912
2299790,75742.6540912
2300272,75742.6540912
2299775,75742.6540912
2299847,75742.6540912
2296987,69411.1380885
2293799,70073.1367623
2281653,70773.9676801
2264173,60430.0702107
2289152,76366.3640092
2308680,77536.0292184
2316457,165423.481254
2284045,113611.656365
2282829,64501.8831359
2279614,108851.109782
2316479,165423.481254
2314666,72238.8113417
2269193,57486.767471
2269176,57486.767471
2281948,84070.4922765
2311906,114942.486277
2281619,108851.109782
2233016,64746.0423807
2267627,137810.806682
2316562,158639.562332
2281749,75199.2834676
2281748,75199.2834676
2283941,80920.6303825
2279530,91073.7830062
2264164,60430.0702107
2311908,119042.240999
2331414,62343.8925703
2316481,165423.481254
2281274,88466.2451995
2273427,59263.1741425
2284174,113611.656365
2310017,60515.7520934
2310067,102078.935868
2284206,129249.362082
2281530,46848.1484235
2331107,73190.0375438
2279874,73288.9435344
2331111,76130.158654
2294169,95523.2018622
2279961,60983.2980129
2281471,60111.8902034
2307042,65686.944854
2270769,66997.3260544
2315925,110853.345056
2279973,84986.7859796
2304834,57486.767471
2283391,67227.6806399
2284109,60560.7706258
2281964,113502.296847
2280533,53530.9421139
2318157,58463.2870336
2274590,91834.9498323
2273430,97888.6622632
2331337,60515.7520934
2284182,136571.638098
2279831,72105.7606064
2330374,55393.0203425
2268475,66025.5267184
2293633,90453.4657116
2279243,53637.8581807
2267075,88930.290321
2284201,80327.0177282
2307182,65700.9320957
2281794,57505.49629
2292208,64746.0423807
2292200,64746.0423807
2325518,85516.1999
2277113,72290.5840543
2297632,66025.5267184
2283499,67227.6806399
2268735,71461.1018977
2275782,87243.9537905
2302971,62522.6358976
2283495,80920.6303825
2265991,99996.7978618
2282260,86065.7527544
2283577,73656.6698302
2283625,92498.2724384
2283519,138095.222771
2283517,114343.008997
2324409,64746.0423807
2292147,58463.2870336
2283505,138714.016027
2308398,61551.0989051
2265931,75199.2834676
2282154,92498.2724384
2313125,66985.5648786
2316488,165423.481254
2320818,60948.5698195
2308363,70577.7001788
2308364,100206.516144
2308276,74023.2633483
2281218,78051.3542896
2320940,57486.767471
2267712,72420.2304788
2302973,68316.1449589
2297023,76837.4210429
2283904,77048.2321742
2296988,73377.4283396
2296961,96593.960653
2285479,89457.2997672
2283379,77048.2321742
2314019,73936.1234121
2264575,62286.2064179
2276335,81012.6314201
2300352,72420.2304788
2322659,71242.7139519
2322359,74915.8714979
2282560,98273.6372944
2290949,65437.5078022
2327999,88642.3911059
2328001,88642.3911059
2327998,79241.9884314
2327993,98912.3932919
2328006,97364.7676137
2328004,88642.3911059
2328008,91369.1773877
2327991,102633.258204
2328007,88642.3911059
2327995,79241.9884314
2327994,101385.14796
2327990,98360.9572297
2328005,91369.1773877
2327992,103477.287936
2328002,91369.1773877
2327996,98912.3932919
2328003,98912.3932919
2328000,91369.1773877
2327997,101385.14796
2277674,83777.5702796
2273559,68106.5177774
2296212,158326.816635
2273336,69438.7119022
2282755,90016.1448828
2301312,70577.7001788
2312800,66183.2173469
2300886,71140.8349131
2322431,66064.9873535
2269094,60515.7520934
2283954,62448.5465336
2275132,66669.0071968
2265818,64564.6834817
2322690,67088.6392666
2284023,129249.362082
2269172,84628.4022576
2327782,63683.8087282
2327783,66025.5267184
2295889,77418.1076186
2283378,77048.2321742
2322903,113498.513009
2285157,71242.7139519
2325866,68438.950941
2298629,59216.3140268
2282390,97435.8013443
2281393,154568.276148
2299476,57668.1606684
2290821,71734.6565347
2311330,84408.4509914
2283895,91073.7830062
2295495,142874.240787
2320899,65686.944854
2326667,76376.9924648
2281793,73267.0611466
2283041,113494.890253
2281496,71518.1564678
2321006,163863.243644
2295018,64320.3184576
2308370,88930.290321
2308270,88930.290321
2325864,68438.950941
2325865,68438.950941
2308514,68862.7590122
2277923,163998.382628
2306678,83086.8765017
2283117,71518.1564678
2308418,103963.20145
2280184,62448.5465336
2282729,75119.7404756
2280185,59765.0506729
2307031,110853.345056
2302201,71734.6565347
2307411,68438.4689825
2283513,58767.567238
2316455,165423.481254
2296674,64320.3184576
2265606,59965.979745
2324401,72797.0009515
2280740,74112.7128625
2314979,55079.4441284
2294484,66985.5648786
2308329,68862.7590122
2279415,109247.567626
2308323,68862.7590122
2282620,74112.7128625
2300869,63830.1390829
2328197,93546.537335
2232981,72797.0009515
2277922,163998.382628
2283811,72624.5984003
2277921,163998.382628
2315171,165423.481254
2302977,70773.9676801
2314967,81409.8110382
2302975,81656.0824004
2302976,71140.8349131
2300044,73200.087331
2299941,73200.087331
2300101,73200.087331
2300084,91499.5340226
2300065,73200.087331
2300115,73200.087331
2299960,73200.087331
2300133,73200.087331
2299920,73200.087331
2300021,73200.087331
2300195,73200.087331
2299965,73200.087331
2300006,73200.087331
2299989,73200.087331
2300165,73200.087331
2272447,135546.390716
2291158,70221.4698593
2280418,181972.125995
2269432,60560.7706258
2316241,64320.3184576
2285820,71073.9372733
2291526,78996.109803
2294334,97381.8693688
2278285,68834.3366686
2301101,83940.1579794
2289959,103692.022061
2276715,110853.345056
2290325,104951.295788
2331656,79840.1116475
2324056,76821.6948021
2304781,55928.7578289
2279985,74915.8714979
2324057,76821.6948021
2299327,77036.4698426
2271221,96317.7221701
2320556,119793.091686
2283962,114098.546651
2283964,116069.301326
2275991,84070.4922765
2281330,67049.1385567
2295069,73377.4283396
2282172,151550.949136
2283988,61087.0573753
2279160,72624.5984003
2283786,70839.2160034
2282969,64876.784242
2290991,107556.592391
2283932,115882.960966
2316052,73468.2409975
2297188,107556.592391
2282887,73525.3390986
2291267,83977.5098047
2297930,68106.5177774
2294658,137810.806682
2266530,87130.4710538
2308641,86893.0300473
2314670,70809.00648
2290468,64321.5454782
2265974,66064.9873535
2276641,59819.9774438
2308589,84790.2817568
2283860,60418.4109148
2308588,84790.2817568
2309353,95983.2065994
2284288,84573.2074705
2283638,66041.2319318
2280183,71542.7061643
2283637,58335.5208439
2281516,154805.384644
2280451,138095.222771
2285207,156475.491721
2282711,65506.8289069
2272745,165423.481254
2280289,66763.2920037
2284591,72010.9323958
2283259,123296.387906
2283276,139027.500826
2282989,75382.9471229
2331904,75332.705656
2331891,75332.705656
2325928,90778.4451685
2323518,77418.1076186
2279612,68349.7687145
2279453,66045.6182762
2307743,156471.089372
2281115,88387.1302204
2316438,165423.481254
2280761,92498.2724384
2281449,81108.642574
2283502,103557.000379
2281135,79366.695965
2274735,63814.4522692
2309476,99882.5644412
2309123,77900.1355035
2296318,77833.3514989
2279170,61059.9662407
2274634,66127.8290891
2289838,180265.653322
2324506,63030.3924263
2280485,69108.4385259
2308689,78990.286925
2280514,132730.941753
2309675,71123.3596946
2277421,112897.813662
2269211,73773.264365
2300850,66064.9873535
2280672,72448.3049447
2272562,116830.15903
2324055,76821.6948021
2271719,77757.5522661
2283983,66763.2920037
2282652,137338.622125
2276379,92295.4336188
2296983,112297.516714
2241902,62068.2576741
2269110,62068.2576741
2274399,124321.653139
2324265,67001.9377915
2283188,67605.8279164
2303023,70265.3897666
2308579,73288.9435344
2269450,60560.7706258
2297830,78448.904283
2309501,154248.05803
2283885,66697.1716844
2306360,74899.7234296
2279905,78827.6167622
2297882,84922.8239926
2269179,67496.7054721
2274770,73583.4043992
2276390,98310.7760147
2269438,102949.12383
2312168,61234.0570572
2269483,60560.7706258
2315258,74068.5971853
2272676,165423.481254
2325862,68438.950941
2325861,68438.950941
2331113,71288.8232354
2295048,68923.3741597
2314692,93377.2473726
2275784,67585.6091753
2313281,69857.4694622
2294666,137810.806682
2268749,75343.448305
2322312,93228.9316877
2271427,69945.6695145
2227951,74068.5971853
2302314,75343.448305
2311925,74915.8714979
2274093,98310.7760147
2311924,69352.462316
2271484,71488.9252057
2271483,71488.9252057
2286001,116848.405701
2321094,76334.3792307
2283187,70577.7001788
2283186,67605.8279164
2296938,79316.0876949
2296966,73604.4688643
2274891,78314.0669449
2273399,99576.6421125
2283031,68588.2220133
2327663,64957.0949904
2271738,79779.4090645
2281152,95585.8143512
2308386,86960.6392433
2312465,81769.4104192
2269457,60560.7706258
2269463,60560.7706258
2275220,75022.4864641
2319653,111519.041476
2283242,67177.3741978
2299309,73934.8513189
2298873,73377.4283396
2325938,97419.8128981
2281953,86065.7527544
2293657,100855.842263
2320523,66158.3519775
2296973,73604.4688643
2303863,65586.0421493
2312203,79316.0876949
2322686,73133.2740935
2225200,79316.0876949
2301764,75213.5564627
2327201,73266.0601424
2296034,73583.4043992
2273827,73927.4456841
2315416,63683.8087282
2315003,57486.767471
2265087,95322.2410502
2301763,75213.5564627
2265086,103477.287936
2293701,79841.1546564
2282247,69108.4385259
2301760,75213.5564627
2265085,85684.3105521
2301765,75213.5564627
2301767,75213.5564627
2320202,89956.4535512
2301766,75213.5564627
2301761,75213.5564627
2301762,75213.5564627
2293180,81052.3673813
2275928,89862.1038201
2321332,70791.799183
2311825,88001.4713607
2296980,73604.4688643
2296982,119534.302929
2296958,79316.0876949
2264305,85134.101926
2294514,84095.7390792
2308730,73936.1234121
2321104,101161.39483
2284041,66064.9873535
2321075,91718.9200974
2321074,96213.2329587
2308534,92369.9699612
2297368,76967.2489821
2283822,74335.0315776
2321070,94734.8892279
2308499,64069.489454
2283819,79366.695965
2316547,69438.7119022
2283945,70773.9676801
2294375,170128.726753
2283947,107185.834285
2282951,78396.6685924
2269037,105690.02743
2281451,85584.6045669
2269055,83054.6437566
2279921,125931.390364
2269240,123104.512839
2269237,83493.8201195
2286171,78777.7383043
2285686,74807.0549052
2278117,143089.897995
2331081,88082.8259678
2331080,68624.1883082
2281454,78396.6685924
2280239,64876.784242
2316465,165423.481254
2313841,147779.838754
2276882,88087.1718312
2281380,155260.304517
2277797,54644.2519955
2277776,79369.1250321
2316467,165423.481254
2275573,102401.00745
2264525,118101.332386
2281369,578961.585104
2294671,153695.22098
2283989,78396.6685924
2319783,90730.8999692
2280374,64876.784242
2294888,73604.4688643
2294403,145374.666109
2276697,89885.6892542
2272048,71947.6558499
2322237,88789.4025352
2313256,90730.8999692
2316487,165423.481254
2313284,133789.929233
2280319,60560.7706258
2289437,72819.6087151
2274403,88087.1718312
2279339,146833.194745
2271064,95312.4374641
2298950,73414.7863196
2283341,106888.003954
2279420,75136.2210568
2306640,79022.9487449
2299046,79688.1921278
2283868,125931.390364
2321958,73414.7863196
2310147,151676.44729
2281515,66763.2920037
2309647,80948.2821639
2309599,97999.2510198
2305363,87995.8341886
2283340,106888.003954
2307127,60417.0046207
2282039,107077.344554
2312694,80148.6730478
2281704,77289.4698553
2275793,116830.15903
2267964,95982.3229875
2276021,75737.7720953
2279190,61059.9662407
2284609,81815.6588411
2264151,59926.7224154
2306987,74912.4602851
2328568,80660.3945855
2282720,131101.566487
2299451,74658.1158871
2295981,65700.9320957
2275218,74788.5381524
2328189,109005.046143
2284152,79678.9721431
2328223,77800.1624442
2267337,89862.1038201
2267334,89862.1038201
2267336,89862.1038201
2273416,96291.1080631
2265817,74646.3128161
2282259,200687.929377
2273070,101312.924252
2284058,74864.3051067
2328438,95576.2361812
2295777,77900.1355035
2268051,95982.3229875
2320484,91763.639088
2325946,83275.6256216
2283764,111047.950596
2267705,77437.2992558
2298545,155343.044682
2328226,74593.4945219
2328320,82596.9095705
2268189,97614.1342694
2328378,73780.2710908
2283017,88538.7585775
2264618,89885.6892542
2300292,69576.8791161
2314553,78913.6568271
2285377,119087.661076
2284249,93071.4063571
2319847,83599.4673052
2289188,73262.4341389
2314551,78913.6568271
2280388,69108.4385259
2326452,85134.101926
2275040,71083.0593983
2330363,143143.614555
2277531,70577.7001788
2322524,74068.5971853
2291252,140492.274191
2277286,79316.0876949
2322550,72365.1572151
2284255,137643.746265
2276037,85034.2381227
2282422,110630.538325
2281120,79191.6771661
2323517,80193.9324911
2275133,81012.6314201
2295182,80660.3945855
2323472,77418.1076186
2295056,125038.401562
2221853,151676.44729
2284035,94198.5716885
2329831,83593.7010014
2283496,86065.7527544
2282852,58335.5208439
2293544,66817.7743859
2311805,78849.7647536
2296553,91731.1656392
2314989,62448.5465336
2268055,117632.913959
2296969,80840.3910419
2271164,75151.4117175
2283855,74335.0315776
2296325,75043.0236986
2315429,60515.7520934
2312691,75043.0236986
2277264,79928.1054294
2265889,82499.7103042
2331986,76837.4210429
2178970,95535.709369
2284700,77229.0908657
2277265,87301.9334232
2277268,87301.9334232
2277266,87301.9334232
2278357,79502.9054789
2327784,97638.3635789
2277267,87301.9334232
2289480,74534.6303317
2296976,80840.3910419
2295038,80061.4731542
2322092,68711.943426
2299381,79588.6892317
2267149,86685.7349165
2267148,86685.7349165
2229663,73266.0601424
2316859,73266.0601424
2271711,66146.9463971
2220023,73770.3445071
2322127,79316.0876949
2267318,73770.3445071
2307179,72466.8450281
2271717,77077.4945958
2293966,110676.303301
2284517,116077.59878
2316653,69555.4553315
2329918,86620.1328072
2265232,100345.523413
2306075,97614.1342694
2225859,86534.6434737
2290648,73262.4341389
2296949,73266.0601424
2315116,74210.0454223
2283553,79779.4090645
2296936,79225.6273846
2284020,79678.9721431
2269470,93474.3018997
2280348,151550.949136
2282851,92498.2724384
2281847,69921.0999979
2307009,113611.656365
2281850,155343.044682
2271709,66146.9463971
2265936,82596.9095705
2265937,86454.3073793
2275727,155343.044682
2323520,96317.7221701
2272524,155343.044682
2265938,102968.012476
2283633,92498.2724384
2284050,94007.7585624
2300895,68349.7687145
2307746,81764.9760208
2297454,119524.45071
2282737,117141.157003
2278073,61059.9662407
2283503,100541.126098
2300334,112546.287201
2269437,93474.3018997
2279822,74084.3783067
2267953,93474.3018997
2325789,93474.3018997
2331155,68624.1883082
2267946,93474.3018997
2330431,101573.26328
2327830,86379.0285429
2277661,116848.405701
2288983,84542.2594043
2284742,168821.834619
2283413,96214.4959464
2283879,104616.368298
2265226,155343.044682
2312662,79996.8690948
2331120,72797.0009515
2282776,81010.6720487
2283799,72105.7606064
2280361,73706.3358072
2276868,107381.724789
2323382,78747.4624685
2283978,99972.730404
2297560,75343.448305
2314203,77642.8786065
2307007,113611.656365
2297465,71461.1018977
2273909,79557.8234249
2279353,62448.5465336
2311899,85366.5958541
2330305,163863.243644
2314552,78913.6568271
2268050,80640.3954424
2314712,66935.1527924
2320622,82002.3876482
2271549,144288.713107
2281549,110221.779788
2284070,144246.899554
2283656,74912.4602851
2280813,77757.5522661
2280795,100986.27033
2280804,115991.778037
2280797,91763.639088
2280796,115991.778037
2280814,86451.6603504
